store_id,date,quantity
WI_1,2013-01-04,18
WI_1,2013-01-05,26
WI_1,2013-01-06,18
WI_1,2013-01-07,9
WI_1,2013-01-08,21
WI_1,2013-01-09,11
WI_1,2013-01-10,14
WI_1,2013-01-11,14
WI_1,2013-01-12,28
WI_1,2013-01-13,15
WI_1,2013-01-14,10
WI_1,2013-01-15,14
WI_1,2013-01-16,13
WI_1,2013-01-17,22
WI_1,2013-01-18,21
WI_1,2013-01-19,19
WI_1,2013-01-20,12
WI_1,2013-01-21,6
WI_1,2013-01-22,9
WI_1,2013-01-23,9
WI_1,2013-01-24,13
WI_1,2013-01-25,10
WI_1,2013-01-26,19
WI_1,2013-01-27,20
WI_1,2013-01-28,7
WI_1,2013-01-29,9
WI_1,2013-01-30,17
WI_1,2013-01-31,15
WI_1,2013-02-01,25
WI_1,2013-02-02,21
WI_1,2013-02-03,18
WI_1,2013-02-04,16
WI_1,2013-02-05,11
WI_1,2013-02-06,11
WI_1,2013-02-07,13
WI_1,2013-02-08,20
WI_1,2013-02-09,25
WI_1,2013-02-10,16
WI_1,2013-02-11,12
WI_1,2013-02-12,14
WI_1,2013-02-13,12
WI_1,2013-02-14,23
WI_1,2013-02-15,22
WI_1,2013-02-16,31
WI_1,2013-02-17,28
WI_1,2013-02-18,14
WI_1,2013-02-19,13
WI_1,2013-02-20,10
WI_1,2013-02-21,13
WI_1,2013-02-22,16
WI_1,2013-02-23,21
WI_1,2013-02-24,18
WI_1,2013-02-25,18
WI_1,2013-02-26,17
WI_1,2013-02-27,6
WI_1,2013-02-28,16
WI_1,2013-03-01,22
WI_1,2013-03-02,24
WI_1,2013-03-03,27
WI_1,2013-03-04,18
WI_1,2013-03-05,9
WI_1,2013-03-06,13
WI_1,2013-03-07,16
WI_1,2013-03-08,14
WI_1,2013-03-09,19
WI_1,2013-03-10,29
WI_1,2013-03-11,12
WI_1,2013-03-12,16
WI_1,2013-03-13,13
WI_1,2013-03-14,13
WI_1,2013-03-15,21
WI_1,2013-03-16,22
WI_1,2013-03-17,25
WI_1,2013-03-18,12
WI_1,2013-03-19,11
WI_1,2013-03-20,16
WI_1,2013-03-21,18
WI_1,2013-03-22,22
WI_1,2013-03-23,25
WI_1,2013-03-24,17
WI_1,2013-03-25,9
WI_1,2013-03-26,17
WI_1,2013-03-27,22
WI_1,2013-03-28,18
WI_1,2013-03-29,27
WI_1,2013-03-30,39
WI_1,2013-03-31,21
WI_1,2013-04-01,16
WI_1,2013-04-02,13
WI_1,2013-04-03,27
WI_1,2013-04-04,16
WI_1,2013-04-05,19
WI_1,2013-04-06,23
WI_1,2013-04-07,17
WI_1,2013-04-08,6
WI_1,2013-04-09,8
WI_1,2013-04-10,17
WI_1,2013-04-11,24
WI_1,2013-04-12,14
WI_1,2013-04-13,22
WI_1,2013-04-14,16
WI_1,2013-04-15,7
WI_1,2013-04-16,9
WI_1,2013-04-17,7
WI_1,2013-04-18,18
WI_1,2013-04-19,15
WI_1,2013-04-20,18
WI_1,2013-04-21,21
WI_1,2013-04-22,5
WI_1,2013-04-23,11
WI_1,2013-04-24,15
WI_1,2013-04-25,11
WI_1,2013-04-26,22
WI_1,2013-04-27,22
WI_1,2013-04-28,14
WI_1,2013-04-29,18
WI_1,2013-04-30,14
WI_1,2013-05-01,23
WI_1,2013-05-02,13
WI_1,2013-05-03,17
WI_1,2013-05-04,28
WI_1,2013-05-05,12
WI_1,2013-05-06,14
WI_1,2013-05-07,7
WI_1,2013-05-08,17
WI_1,2013-05-09,11
WI_1,2013-05-10,12
WI_1,2013-05-11,34
WI_1,2013-05-12,13
WI_1,2013-05-13,16
WI_1,2013-05-14,12
WI_1,2013-05-15,19
WI_1,2013-05-16,14
WI_1,2013-05-17,10
WI_1,2013-05-18,21
WI_1,2013-05-19,12
WI_1,2013-05-20,13
WI_1,2013-05-21,12
WI_1,2013-05-22,9
WI_1,2013-05-23,14
WI_1,2013-05-24,18
WI_1,2013-05-25,19
WI_1,2013-05-26,19
WI_1,2013-05-27,14
WI_1,2013-05-28,32
WI_1,2013-05-29,21
WI_1,2013-05-30,17
WI_1,2013-05-31,15
WI_1,2013-06-01,18
WI_1,2013-06-02,15
WI_1,2013-06-03,23
WI_1,2013-06-04,15
WI_1,2013-06-05,14
WI_1,2013-06-06,7
WI_1,2013-06-07,15
WI_1,2013-06-08,19
WI_1,2013-06-09,18
WI_1,2013-06-10,8
WI_1,2013-06-11,7
WI_1,2013-06-12,15
WI_1,2013-06-13,17
WI_1,2013-06-14,21
WI_1,2013-06-15,20
WI_1,2013-06-16,17
WI_1,2013-06-17,15
WI_1,2013-06-18,22
WI_1,2013-06-19,11
WI_1,2013-06-20,11
WI_1,2013-06-21,13
WI_1,2013-06-22,25
WI_1,2013-06-23,18
WI_1,2013-06-24,17
WI_1,2013-06-25,11
WI_1,2013-06-26,18
WI_1,2013-06-27,9
WI_1,2013-06-28,14
WI_1,2013-06-29,29
WI_1,2013-06-30,11
WI_1,2013-07-01,18
WI_1,2013-07-02,11
WI_1,2013-07-03,14
WI_1,2013-07-04,14
WI_1,2013-07-05,21
WI_1,2013-07-06,26
WI_1,2013-07-07,15
WI_1,2013-07-08,18
WI_1,2013-07-09,15
WI_1,2013-07-10,11
WI_1,2013-07-11,17
WI_1,2013-07-12,21
WI_1,2013-07-13,17
WI_1,2013-07-14,26
WI_1,2013-07-15,12
WI_1,2013-07-16,9
WI_1,2013-07-17,11
WI_1,2013-07-18,19
WI_1,2013-07-19,16
WI_1,2013-07-20,19
WI_1,2013-07-21,18
WI_1,2013-07-22,6
WI_1,2013-07-23,12
WI_1,2013-07-24,10
WI_1,2013-07-25,12
WI_1,2013-07-26,20
WI_1,2013-07-27,26
WI_1,2013-07-28,17
WI_1,2013-07-29,10
WI_1,2013-07-30,21
WI_1,2013-07-31,17
WI_1,2013-08-01,16
WI_1,2013-08-02,19
WI_1,2013-08-03,13
WI_1,2013-08-04,17
WI_1,2013-08-05,8
WI_1,2013-08-06,13
WI_1,2013-08-07,15
WI_1,2013-08-08,15
WI_1,2013-08-09,23
WI_1,2013-08-10,28
WI_1,2013-08-11,11
WI_1,2013-08-12,13
WI_1,2013-08-13,12
WI_1,2013-08-14,6
WI_1,2013-08-15,13
WI_1,2013-08-16,26
WI_1,2013-08-17,23
WI_1,2013-08-18,12
WI_1,2013-08-19,20
WI_1,2013-08-20,17
WI_1,2013-08-21,19
WI_1,2013-08-22,17
WI_1,2013-08-23,16
WI_1,2013-08-24,17
WI_1,2013-08-25,30
WI_1,2013-08-26,10
WI_1,2013-08-27,17
WI_1,2013-08-28,11
WI_1,2013-08-29,17
WI_1,2013-08-30,18
WI_1,2013-08-31,15
WI_1,2013-09-01,24
WI_1,2013-09-02,21
WI_1,2013-09-03,17
WI_1,2013-09-04,16
WI_1,2013-09-05,18
WI_1,2013-09-06,11
WI_1,2013-09-07,16
WI_1,2013-09-08,22
WI_1,2013-09-09,16
WI_1,2013-09-10,12
WI_1,2013-09-11,18
WI_1,2013-09-12,12
WI_1,2013-09-13,15
WI_1,2013-09-14,30
WI_1,2013-09-15,20
WI_1,2013-09-16,6
WI_1,2013-09-17,9
WI_1,2013-09-18,8
WI_1,2013-09-19,20
WI_1,2013-09-20,17
WI_1,2013-09-21,9
WI_1,2013-09-22,10
WI_1,2013-09-23,12
WI_1,2013-09-24,9
WI_1,2013-09-25,11
WI_1,2013-09-26,20
WI_1,2013-09-27,16
WI_1,2013-09-28,21
WI_1,2013-09-29,17
WI_1,2013-09-30,10
WI_1,2013-10-01,16
WI_1,2013-10-02,9
WI_1,2013-10-03,14
WI_1,2013-10-04,10
WI_1,2013-10-05,13
WI_1,2013-10-06,21
WI_1,2013-10-07,10
WI_1,2013-10-08,9
WI_1,2013-10-09,10
WI_1,2013-10-10,19
WI_1,2013-10-11,13
WI_1,2013-10-12,10
WI_1,2013-10-13,18
WI_1,2013-10-14,15
WI_1,2013-10-15,8
WI_1,2013-10-16,13
WI_1,2013-10-17,15
WI_1,2013-10-18,14
WI_1,2013-10-19,28
WI_1,2013-10-20,18
WI_1,2013-10-21,13
WI_1,2013-10-22,18
WI_1,2013-10-23,10
WI_1,2013-10-24,17
WI_1,2013-10-25,13
WI_1,2013-10-26,30
WI_1,2013-10-27,15
WI_1,2013-10-28,11
WI_1,2013-10-29,12
WI_1,2013-10-30,12
WI_1,2013-10-31,12
WI_1,2013-11-01,25
WI_1,2013-11-02,28
WI_1,2013-11-03,21
WI_1,2013-11-04,15
WI_1,2013-11-05,7
WI_1,2013-11-06,12
WI_1,2013-11-07,16
WI_1,2013-11-08,16
WI_1,2013-11-09,19
WI_1,2013-11-10,24
WI_1,2013-11-11,12
WI_1,2013-11-12,14
WI_1,2013-11-13,11
WI_1,2013-11-14,10
WI_1,2013-11-15,13
WI_1,2013-11-16,25
WI_1,2013-11-17,16
WI_1,2013-11-18,12
WI_1,2013-11-19,17
WI_1,2013-11-20,13
WI_1,2013-11-21,15
WI_1,2013-11-22,19
WI_1,2013-11-23,22
WI_1,2013-11-24,14
WI_1,2013-11-25,9
WI_1,2013-11-26,8
WI_1,2013-11-27,15
WI_1,2013-11-28,28
WI_1,2013-11-29,26
WI_1,2013-11-30,21
WI_1,2013-12-01,13
WI_1,2013-12-02,17
WI_1,2013-12-03,16
WI_1,2013-12-04,10
WI_1,2013-12-05,12
WI_1,2013-12-06,22
WI_1,2013-12-07,17
WI_1,2013-12-08,11
WI_1,2013-12-09,15
WI_1,2013-12-10,11
WI_1,2013-12-11,11
WI_1,2013-12-12,20
WI_1,2013-12-13,18
WI_1,2013-12-14,22
WI_1,2013-12-15,29
WI_1,2013-12-16,14
WI_1,2013-12-17,13
WI_1,2013-12-18,16
WI_1,2013-12-19,21
WI_1,2013-12-20,26
WI_1,2013-12-21,41
WI_1,2013-12-22,22
WI_1,2013-12-23,15
WI_1,2013-12-24,21
WI_1,2013-12-25,0
WI_1,2013-12-26,19
WI_1,2013-12-27,22
WI_1,2013-12-28,21
WI_1,2013-12-29,12
WI_1,2013-12-30,16
WI_1,2013-12-31,12
WI_1,2014-01-01,21
WI_1,2014-01-02,14
WI_1,2014-01-03,31
WI_1,2014-01-04,21
WI_1,2014-01-05,16
WI_1,2014-01-06,10
WI_1,2014-01-07,17
WI_1,2014-01-08,15
WI_1,2014-01-09,12
WI_1,2014-01-10,20
WI_1,2014-01-11,16
WI_1,2014-01-12,29
WI_1,2014-01-13,7
WI_1,2014-01-14,13
WI_1,2014-01-15,15
WI_1,2014-01-16,14
WI_1,2014-01-17,16
WI_1,2014-01-18,26
WI_1,2014-01-19,16
WI_1,2014-01-20,7
WI_1,2014-01-21,8
WI_1,2014-01-22,8
WI_1,2014-01-23,13
WI_1,2014-01-24,10
WI_1,2014-01-25,23
WI_1,2014-01-26,20
WI_1,2014-01-27,19
WI_1,2014-01-28,10
WI_1,2014-01-29,7
WI_1,2014-01-30,9
WI_1,2014-01-31,9
WI_1,2014-02-01,19
WI_1,2014-02-02,16
WI_1,2014-02-03,11
WI_1,2014-02-04,11
WI_1,2014-02-05,9
WI_1,2014-02-06,6
WI_1,2014-02-07,14
WI_1,2014-02-08,20
WI_1,2014-02-09,16
WI_1,2014-02-10,9
WI_1,2014-02-11,15
WI_1,2014-02-12,15
WI_1,2014-02-13,21
WI_1,2014-02-14,11
WI_1,2014-02-15,20
WI_1,2014-02-16,18
WI_1,2014-02-17,9
WI_1,2014-02-18,17
WI_1,2014-02-19,16
WI_1,2014-02-20,12
WI_1,2014-02-21,15
WI_1,2014-02-22,22
WI_1,2014-02-23,12
WI_1,2014-02-24,16
WI_1,2014-02-25,13
WI_1,2014-02-26,21
WI_1,2014-02-27,12
WI_1,2014-02-28,15
WI_1,2014-03-01,22
WI_1,2014-03-02,27
WI_1,2014-03-03,10
WI_1,2014-03-04,10
WI_1,2014-03-05,6
WI_1,2014-03-06,8
WI_1,2014-03-07,17
WI_1,2014-03-08,13
WI_1,2014-03-09,23
WI_1,2014-03-10,20
WI_1,2014-03-11,10
WI_1,2014-03-12,10
WI_1,2014-03-13,19
WI_1,2014-03-14,13
WI_1,2014-03-15,11
WI_1,2014-03-16,13
WI_1,2014-03-17,11
WI_1,2014-03-18,8
WI_1,2014-03-19,11
WI_1,2014-03-20,7
WI_1,2014-03-21,10
WI_1,2014-03-22,21
WI_1,2014-03-23,18
WI_1,2014-03-24,14
WI_1,2014-03-25,12
WI_1,2014-03-26,8
WI_1,2014-03-27,12
WI_1,2014-03-28,7
WI_1,2014-03-29,22
WI_1,2014-03-30,19
WI_1,2014-03-31,10
WI_1,2014-04-01,10
WI_1,2014-04-02,9
WI_1,2014-04-03,10
WI_1,2014-04-04,13
WI_1,2014-04-05,19
WI_1,2014-04-06,17
WI_1,2014-04-07,12
WI_1,2014-04-08,6
WI_1,2014-04-09,11
WI_1,2014-04-10,18
WI_1,2014-04-11,13
WI_1,2014-04-12,21
WI_1,2014-04-13,23
WI_1,2014-04-14,13
WI_1,2014-04-15,12
WI_1,2014-04-16,13
WI_1,2014-04-17,16
WI_1,2014-04-18,15
WI_1,2014-04-19,25
WI_1,2014-04-20,21
WI_1,2014-04-21,13
WI_1,2014-04-22,5
WI_1,2014-04-23,10
WI_1,2014-04-24,7
WI_1,2014-04-25,13
WI_1,2014-04-26,20
WI_1,2014-04-27,15
WI_1,2014-04-28,9
WI_1,2014-04-29,10
WI_1,2014-04-30,7
WI_1,2014-05-01,14
WI_1,2014-05-02,11
WI_1,2014-05-03,20
WI_1,2014-05-04,19
WI_1,2014-05-05,9
WI_1,2014-05-06,14
WI_1,2014-05-07,11
WI_1,2014-05-08,14
WI_1,2014-05-09,11
WI_1,2014-05-10,19
WI_1,2014-05-11,17
WI_1,2014-05-12,11
WI_1,2014-05-13,15
WI_1,2014-05-14,13
WI_1,2014-05-15,11
WI_1,2014-05-16,17
WI_1,2014-05-17,18
WI_1,2014-05-18,20
WI_1,2014-05-19,16
WI_1,2014-05-20,12
WI_1,2014-05-21,18
WI_1,2014-05-22,14
WI_1,2014-05-23,16
WI_1,2014-05-24,12
WI_1,2014-05-25,8
WI_1,2014-05-26,9
WI_1,2014-05-27,7
WI_1,2014-05-28,12
WI_1,2014-05-29,8
WI_1,2014-05-30,15
WI_1,2014-05-31,24
WI_1,2014-06-01,20
WI_1,2014-06-02,7
WI_1,2014-06-03,18
WI_1,2014-06-04,12
WI_1,2014-06-05,25
WI_1,2014-06-06,18
WI_1,2014-06-07,22
WI_1,2014-06-08,28
WI_1,2014-06-09,9
WI_1,2014-06-10,11
WI_1,2014-06-11,10
WI_1,2014-06-12,15
WI_1,2014-06-13,19
WI_1,2014-06-14,34
WI_1,2014-06-15,21
WI_1,2014-06-16,13
WI_1,2014-06-17,15
WI_1,2014-06-18,19
WI_1,2014-06-19,12
WI_1,2014-06-20,11
WI_1,2014-06-21,23
WI_1,2014-06-22,23
WI_1,2014-06-23,14
WI_1,2014-06-24,16
WI_1,2014-06-25,8
WI_1,2014-06-26,24
WI_1,2014-06-27,69
WI_1,2014-06-28,34
WI_1,2014-06-29,37
WI_1,2014-06-30,21
WI_1,2014-07-01,23
WI_1,2014-07-02,36
WI_1,2014-07-03,57
WI_1,2014-07-04,59
WI_1,2014-07-05,43
WI_1,2014-07-06,56
WI_1,2014-07-07,29
WI_1,2014-07-08,34
WI_1,2014-07-09,39
WI_1,2014-07-10,43
WI_1,2014-07-11,52
WI_1,2014-07-12,39
WI_1,2014-07-13,31
WI_1,2014-07-14,35
WI_1,2014-07-15,31
WI_1,2014-07-16,35
WI_1,2014-07-17,37
WI_1,2014-07-18,40
WI_1,2014-07-19,44
WI_1,2014-07-20,46
WI_1,2014-07-21,25
WI_1,2014-07-22,44
WI_1,2014-07-23,33
WI_1,2014-07-24,42
WI_1,2014-07-25,1
WI_1,2014-07-26,37
WI_1,2014-07-27,39
WI_1,2014-07-28,16
WI_1,2014-07-29,29
WI_1,2014-07-30,10
WI_1,2014-07-31,18
WI_1,2014-08-01,24
WI_1,2014-08-02,41
WI_1,2014-08-03,34
WI_1,2014-08-04,25
WI_1,2014-08-05,16
WI_1,2014-08-06,33
WI_1,2014-08-07,14
WI_1,2014-08-08,29
WI_1,2014-08-09,42
WI_1,2014-08-10,25
WI_1,2014-08-11,10
WI_1,2014-08-12,19
WI_1,2014-08-13,22
WI_1,2014-08-14,17
WI_1,2014-08-15,24
WI_1,2014-08-16,39
WI_1,2014-08-17,35
WI_1,2014-08-18,11
WI_1,2014-08-19,19
WI_1,2014-08-20,15
WI_1,2014-08-21,16
WI_1,2014-08-22,26
WI_1,2014-08-23,39
WI_1,2014-08-24,27
WI_1,2014-08-25,15
WI_1,2014-08-26,23
WI_1,2014-08-27,19
WI_1,2014-08-28,17
WI_1,2014-08-29,25
WI_1,2014-08-30,24
WI_1,2014-08-31,24
WI_1,2014-09-01,35
WI_1,2014-09-02,15
WI_1,2014-09-03,15
WI_1,2014-09-04,14
WI_1,2014-09-05,24
WI_1,2014-09-06,23
WI_1,2014-09-07,28
WI_1,2014-09-08,5
WI_1,2014-09-09,11
WI_1,2014-09-10,7
WI_1,2014-09-11,11
WI_1,2014-09-12,13
WI_1,2014-09-13,28
WI_1,2014-09-14,17
WI_1,2014-09-15,17
WI_1,2014-09-16,14
WI_1,2014-09-17,13
WI_1,2014-09-18,16
WI_1,2014-09-19,15
WI_1,2014-09-20,29
WI_1,2014-09-21,17
WI_1,2014-09-22,9
WI_1,2014-09-23,11
WI_1,2014-09-24,7
WI_1,2014-09-25,18
WI_1,2014-09-26,11
WI_1,2014-09-27,30
WI_1,2014-09-28,27
WI_1,2014-09-29,6
WI_1,2014-09-30,11
WI_1,2014-10-01,14
WI_1,2014-10-02,14
WI_1,2014-10-03,35
WI_1,2014-10-04,20
WI_1,2014-10-05,18
WI_1,2014-10-06,15
WI_1,2014-10-07,11
WI_1,2014-10-08,5
WI_1,2014-10-09,12
WI_1,2014-10-10,16
WI_1,2014-10-11,18
WI_1,2014-10-12,23
WI_1,2014-10-13,13
WI_1,2014-10-14,13
WI_1,2014-10-15,11
WI_1,2014-10-16,10
WI_1,2014-10-17,20
WI_1,2014-10-18,13
WI_1,2014-10-19,22
WI_1,2014-10-20,8
WI_1,2014-10-21,13
WI_1,2014-10-22,14
WI_1,2014-10-23,15
WI_1,2014-10-24,23
WI_1,2014-10-25,30
WI_1,2014-10-26,12
WI_1,2014-10-27,17
WI_1,2014-10-28,17
WI_1,2014-10-29,10
WI_1,2014-10-30,13
WI_1,2014-10-31,19
WI_1,2014-11-01,24
WI_1,2014-11-02,14
WI_1,2014-11-03,6
WI_1,2014-11-04,12
WI_1,2014-11-05,13
WI_1,2014-11-06,18
WI_1,2014-11-07,13
WI_1,2014-11-08,21
WI_1,2014-11-09,17
WI_1,2014-11-10,9
WI_1,2014-11-11,12
WI_1,2014-11-12,9
WI_1,2014-11-13,9
WI_1,2014-11-14,27
WI_1,2014-11-15,23
WI_1,2014-11-16,19
WI_1,2014-11-17,9
WI_1,2014-11-18,7
WI_1,2014-11-19,7
WI_1,2014-11-20,13
WI_1,2014-11-21,15
WI_1,2014-11-22,21
WI_1,2014-11-23,14
WI_1,2014-11-24,13
WI_1,2014-11-25,18
WI_1,2014-11-26,19
WI_1,2014-11-27,41
WI_1,2014-11-28,28
WI_1,2014-11-29,22
WI_1,2014-11-30,14
WI_1,2014-12-01,7
WI_1,2014-12-02,8
WI_1,2014-12-03,17
WI_1,2014-12-04,14
WI_1,2014-12-05,19
WI_1,2014-12-06,19
WI_1,2014-12-07,28
WI_1,2014-12-08,8
WI_1,2014-12-09,10
WI_1,2014-12-10,13
WI_1,2014-12-11,15
WI_1,2014-12-12,15
WI_1,2014-12-13,27
WI_1,2014-12-14,20
WI_1,2014-12-15,13
WI_1,2014-12-16,14
WI_1,2014-12-17,23
WI_1,2014-12-18,16
WI_1,2014-12-19,29
WI_1,2014-12-20,37
WI_1,2014-12-21,21
WI_1,2014-12-22,20
WI_1,2014-12-23,46
WI_1,2014-12-24,34
WI_1,2014-12-25,0
WI_1,2014-12-26,22
WI_1,2014-12-27,19
WI_1,2014-12-28,17
WI_1,2014-12-29,7
WI_1,2014-12-30,13
WI_1,2014-12-31,13
WI_1,2015-01-01,12
WI_1,2015-01-02,18
WI_1,2015-01-03,14
WI_1,2015-01-04,17
WI_1,2015-01-05,8
WI_1,2015-01-06,19
WI_1,2015-01-07,12
WI_1,2015-01-08,11
WI_1,2015-01-09,17
WI_1,2015-01-10,28
WI_1,2015-01-11,12
WI_1,2015-01-12,7
WI_1,2015-01-13,5
WI_1,2015-01-14,25
WI_1,2015-01-15,14
WI_1,2015-01-16,17
WI_1,2015-01-17,21
WI_1,2015-01-18,13
WI_1,2015-01-19,18
WI_1,2015-01-20,9
WI_1,2015-01-21,7
WI_1,2015-01-22,10
WI_1,2015-01-23,18
WI_1,2015-01-24,23
WI_1,2015-01-25,13
WI_1,2015-01-26,5
WI_1,2015-01-27,4
WI_1,2015-01-28,11
WI_1,2015-01-29,12
WI_1,2015-01-30,15
WI_1,2015-01-31,17
WI_1,2015-02-01,8
WI_1,2015-02-02,11
WI_1,2015-02-03,13
WI_1,2015-02-04,8
WI_1,2015-02-05,25
WI_1,2015-02-06,11
WI_1,2015-02-07,25
WI_1,2015-02-08,20
WI_1,2015-02-09,11
WI_1,2015-02-10,14
WI_1,2015-02-11,10
WI_1,2015-02-12,12
WI_1,2015-02-13,18
WI_1,2015-02-14,17
WI_1,2015-02-15,30
WI_1,2015-02-16,14
WI_1,2015-02-17,6
WI_1,2015-02-18,13
WI_1,2015-02-19,16
WI_1,2015-02-20,11
WI_1,2015-02-21,22
WI_1,2015-02-22,23
WI_1,2015-02-23,15
WI_1,2015-02-24,9
WI_1,2015-02-25,14
WI_1,2015-02-26,13
WI_1,2015-02-27,17
WI_1,2015-02-28,21
WI_1,2015-03-01,18
WI_1,2015-03-02,11
WI_1,2015-03-03,22
WI_1,2015-03-04,11
WI_1,2015-03-05,10
WI_1,2015-03-06,15
WI_1,2015-03-07,18
WI_1,2015-03-08,15
WI_1,2015-03-09,7
WI_1,2015-03-10,12
WI_1,2015-03-11,21
WI_1,2015-03-12,14
WI_1,2015-03-13,15
WI_1,2015-03-14,23
WI_1,2015-03-15,13
WI_1,2015-03-16,12
WI_1,2015-03-17,14
WI_1,2015-03-18,10
WI_1,2015-03-19,16
WI_1,2015-03-20,17
WI_1,2015-03-21,15
WI_1,2015-03-22,20
WI_1,2015-03-23,17
WI_1,2015-03-24,12
WI_1,2015-03-25,5
WI_1,2015-03-26,9
WI_1,2015-03-27,12
WI_1,2015-03-28,17
WI_1,2015-03-29,15
WI_1,2015-03-30,7
WI_1,2015-03-31,14
WI_1,2015-04-01,14
WI_1,2015-04-02,13
WI_1,2015-04-03,11
WI_1,2015-04-04,28
WI_1,2015-04-05,23
WI_1,2015-04-06,12
WI_1,2015-04-07,5
WI_1,2015-04-08,14
WI_1,2015-04-09,12
WI_1,2015-04-10,11
WI_1,2015-04-11,24
WI_1,2015-04-12,21
WI_1,2015-04-13,15
WI_1,2015-04-14,11
WI_1,2015-04-15,13
WI_1,2015-04-16,15
WI_1,2015-04-17,15
WI_1,2015-04-18,18
WI_1,2015-04-19,16
WI_1,2015-04-20,14
WI_1,2015-04-21,9
WI_1,2015-04-22,12
WI_1,2015-04-23,11
WI_1,2015-04-24,7
WI_1,2015-04-25,20
WI_1,2015-04-26,17
WI_1,2015-04-27,8
WI_1,2015-04-28,14
WI_1,2015-04-29,12
WI_1,2015-04-30,8
WI_1,2015-05-01,17
WI_1,2015-05-02,31
WI_1,2015-05-03,25
WI_1,2015-05-04,20
WI_1,2015-05-05,7
WI_1,2015-05-06,18
WI_1,2015-05-07,16
WI_1,2015-05-08,21
WI_1,2015-05-09,22
WI_1,2015-05-10,17
WI_1,2015-05-11,10
WI_1,2015-05-12,8
WI_1,2015-05-13,16
WI_1,2015-05-14,15
WI_1,2015-05-15,9
WI_1,2015-05-16,23
WI_1,2015-05-17,17
WI_1,2015-05-18,12
WI_1,2015-05-19,10
WI_1,2015-05-20,13
WI_1,2015-05-21,15
WI_1,2015-05-22,12
WI_1,2015-05-23,30
WI_1,2015-05-24,19
WI_1,2015-05-25,17
WI_1,2015-05-26,5
WI_1,2015-05-27,14
WI_1,2015-05-28,15
WI_1,2015-05-29,17
WI_1,2015-05-30,18
WI_1,2015-05-31,21
WI_1,2015-06-01,10
WI_1,2015-06-02,12
WI_1,2015-06-03,5
WI_1,2015-06-04,21
WI_1,2015-06-05,20
WI_1,2015-06-06,23
WI_1,2015-06-07,19
WI_1,2015-06-08,12
WI_1,2015-06-09,16
WI_1,2015-06-10,18
WI_1,2015-06-11,11
WI_1,2015-06-12,20
WI_1,2015-06-13,17
WI_1,2015-06-14,15
WI_1,2015-06-15,12
WI_1,2015-06-16,14
WI_1,2015-06-17,24
WI_1,2015-06-18,14
WI_1,2015-06-19,20
WI_1,2015-06-20,21
WI_1,2015-06-21,22
WI_1,2015-06-22,18
WI_1,2015-06-23,17
WI_1,2015-06-24,25
WI_1,2015-06-25,19
WI_1,2015-06-26,22
WI_1,2015-06-27,14
WI_1,2015-06-28,19
WI_1,2015-06-29,10
WI_1,2015-06-30,22
WI_1,2015-07-01,12
WI_1,2015-07-02,19
WI_1,2015-07-03,22
WI_1,2015-07-04,12
WI_1,2015-07-05,25
WI_1,2015-07-06,25
WI_1,2015-07-07,10
WI_1,2015-07-08,14
WI_1,2015-07-09,21
WI_1,2015-07-10,21
WI_1,2015-07-11,18
WI_1,2015-07-12,18
WI_1,2015-07-13,13
WI_1,2015-07-14,15
WI_1,2015-07-15,20
WI_1,2015-07-16,10
WI_1,2015-07-17,26
WI_1,2015-07-18,20
WI_1,2015-07-19,23
WI_1,2015-07-20,17
WI_1,2015-07-21,10
WI_1,2015-07-22,13
WI_1,2015-07-23,16
WI_1,2015-07-24,24
WI_1,2015-07-25,19
WI_1,2015-07-26,26
WI_1,2015-07-27,9
WI_1,2015-07-28,18
WI_1,2015-07-29,10
WI_1,2015-07-30,12
WI_1,2015-07-31,18
WI_1,2015-08-01,21
WI_1,2015-08-02,35
WI_1,2015-08-03,30
WI_1,2015-08-04,14
WI_1,2015-08-05,14
WI_1,2015-08-06,17
WI_1,2015-08-07,16
WI_1,2015-08-08,23
WI_1,2015-08-09,18
WI_1,2015-08-10,16
WI_1,2015-08-11,27
WI_1,2015-08-12,20
WI_1,2015-08-13,11
WI_1,2015-08-14,20
WI_1,2015-08-15,23
WI_1,2015-08-16,16
WI_1,2015-08-17,11
WI_1,2015-08-18,10
WI_1,2015-08-19,10
WI_1,2015-08-20,20
WI_1,2015-08-21,16
WI_1,2015-08-22,16
WI_1,2015-08-23,19
WI_1,2015-08-24,20
WI_1,2015-08-25,6
WI_1,2015-08-26,19
WI_1,2015-08-27,18
WI_1,2015-08-28,15
WI_1,2015-08-29,24
WI_1,2015-08-30,18
WI_1,2015-08-31,21
WI_1,2015-09-01,17
WI_1,2015-09-02,14
WI_1,2015-09-03,20
WI_1,2015-09-04,21
WI_1,2015-09-05,17
WI_1,2015-09-06,23
WI_1,2015-09-07,8
WI_1,2015-09-08,10
WI_1,2015-09-09,14
WI_1,2015-09-10,16
WI_1,2015-09-11,14
WI_1,2015-09-12,25
WI_1,2015-09-13,27
WI_1,2015-09-14,23
WI_1,2015-09-15,20
WI_1,2015-09-16,14
WI_1,2015-09-17,7
WI_1,2015-09-18,15
WI_1,2015-09-19,27
WI_1,2015-09-20,15
WI_1,2015-09-21,8
WI_1,2015-09-22,20
WI_1,2015-09-23,10
WI_1,2015-09-24,21
WI_1,2015-09-25,17
WI_1,2015-09-26,19
WI_1,2015-09-27,17
WI_1,2015-09-28,11
WI_1,2015-09-29,5
